227/299,5.87G,0.03194,0.01513,0,0.04706,53,640,0.7469,0.6019,0.6917,0.5724,0.04173,0.00875,0
228/299,5.87G,0.03181,0.01517,0,0.04697,53,640,0.7439,0.6035,0.6917,0.5718,0.04181,0.008752,0
229/299,5.87G,0.03174,0.01509,0,0.04683,35,640,0.7532,0.5975,0.6911,0.571,0.04191,0.008751,0
230/299,5.87G,0.03171,0.01516,0,0.04688,52,640,0.7457,0.6053,0.6914,0.5713,0.0419,0.008756,0
231/299,5.91G,0.03161,0.01502,0,0.04664,39,640,0.736,0.6085,0.6897,0.5707,0.04195,0.008766,0
232/299,5.87G,0.03159,0.01497,0,0.04656,24,640,0.7198,0.6207,0.6888,0.5703,0.04199,0.008772,0
233/299,5.91G,0.03157,0.01502,0,0.0466,86,640,0.716,0.6229,0.6886,0.5698,0.04204,0.008774,0
234/299,5.85G,0.03154,0.01499,0,0.04653,68,640,0.7439,0.6041,0.6882,0.5696,0.04208,0.008777,0
235/299,5.91G,0.0315,0.01497,0,0.04646,28,640,0.7351,0.6104,0.6886,0.5692,0.04213,0.008787,0
236/299,5.86G,0.03138,0.01487,0,0.04625,38,640,0.7393,0.6077,0.6875,0.5685,0.04219,0.008796,0
237/299,5.87G,0.03136,0.01492,0,0.04628,56,640,0.7507,0.6018,0.6878,0.5685,0.04222,0.008795,0
238/299,5.87G,0.03136,0.01488,0,0.04624,41,640,0.7604,0.5948,0.6875,0.5681,0.04221,0.0088,0
239/299,5.92G,0.03131,0.01483,0,0.04615,76,640,0.7265,0.6185,0.6874,0.5673,0.0422,0.008816,0
240/299,5.87G,0.03123,0.01479,0,0.04601,25,640,0.7276,0.6173,0.6867,0.5667,0.04219,0.008833,0
241/299,5.86G,0.0312,0.01477,0,0.04597,53,640,0.7048,0.6349,0.687,0.5664,0.04221,0.008844,0
242/299,5.91G,0.03108,0.01466,0,0.04574,55,640,0.7054,0.6344,0.6864,0.5661,0.04221,0.008852,0
243/299,5.91G,0.03105,0.0147,0,0.04576,58,640,0.7171,0.6244,0.6862,0.566,0.04226,0.00885,0
244/299,5.92G,0.03107,0.01461,0,0.04568,27,640,0.7101,0.6272,0.6852,0.565,0.04223,0.008862,0
245/299,5.86G,0.03104,0.01464,0,0.04568,52,640,0.7073,0.6252,0.6831,0.5634,0.04226,0.008877,0
246/299,5.91G,0.03092,0.01464,0,0.04556,76,640,0.7017,0.6288,0.6826,0.5624,0.04225,0.008885,0
247/299,5.92G,0.03089,0.01458,0,0.04546,72,640,0.6953,0.6329,0.6811,0.5611,0.04223,0.008909,0
248/299,5.92G,0.03079,0.0145,0,0.04529,42,640,0.6812,0.6427,0.6811,0.5612,0.04222,0.008921,0
249/299,5.91G,0.03078,0.01448,0,0.04525,75,640,0.6841,0.6395,0.6809,0.5615,0.04216,0.00893,0
250/299,5.91G,0.03075,0.01441,0,0.04515,42,640,0.7165,0.6131,0.68,0.5614,0.04211,0.008935,0
251/299,5.91G,0.03076,0.01445,0,0.04521,46,640,0.6728,0.6491,0.6809,0.5618,0.04212,0.008945,0
252/299,5.92G,0.03071,0.01438,0,0.04509,50,640,0.6867,0.6389,0.6797,0.5609,0.04216,0.008952,0
253/299,5.86G,0.03062,0.01434,0,0.04496,96,640,0.6919,0.6356,0.6786,0.56,0.04215,0.008965,0
254/299,5.86G,0.0306,0.0143,0,0.04491,41,640,0.6932,0.6283,0.6768,0.5578,0.04212,0.008993,0
255/299,5.92G,0.03049,0.01424,0,0.04473,96,640,0.6993,0.6207,0.6749,0.5551,0.04205,0.009022,0
256/299,5.91G,0.03043,0.01423,0,0.04466,48,640,0.7027,0.619,0.6738,0.5541,0.04202,0.009041,0
257/299,5.86G,0.0304,0.01425,0,0.04465,63,640,0.7033,0.6149,0.6722,0.5523,0.04204,0.009059,0
258/299,5.87G,0.03043,0.01421,0,0.04464,42,640,0.7019,0.6166,0.6724,0.5517,0.04205,0.009069,0
259/299,5.87G,0.03032,0.01415,0,0.04447,47,640,0.7026,0.6172,0.6734,0.5525,0.04205,0.009083,0
260/299,5.91G,0.03026,0.01408,0,0.04435,111,640,0.6985,0.6222,0.6732,0.552,0.04203,0.009096,0
261/299,5.91G,0.03022,0.01408,0,0.04431,39,640,0.6977,0.6224,0.6731,0.5519,0.04202,0.009121,0
262/299,5.86G,0.03023,0.01403,0,0.04425,79,640,0.6995,0.6185,0.6715,0.5512,0.04205,0.009147,0
263/299,5.91G,0.03011,0.01407,0,0.04418,46,640,0.7091,0.6109,0.6714,0.5501,0.04204,0.009162,0
264/299,5.91G,0.03007,0.01403,0,0.04411,53,640,0.6996,0.6195,0.6688,0.5483,0.04208,0.009174,0
265/299,5.87G,0.03004,0.01394,0,0.04398,28,640,0.682,0.6351,0.6678,0.5479,0.0421,0.009182,0
266/299,5.85G,0.02998,0.0139,0,0.04388,48,640,0.6893,0.6268,0.6663,0.5458,0.0421,0.009201,0
267/299,5.86G,0.02998,0.01389,0,0.04387,81,640,0.6558,0.6535,0.6657,0.5446,0.0421,0.009226,0
268/299,5.87G,0.02988,0.01385,0,0.04373,59,640,0.6553,0.654,0.6645,0.5427,0.04214,0.009248,0
269/299,5.87G,0.02985,0.0138,0,0.04365,48,640,0.6552,0.6525,0.6638,0.5418,0.0422,0.009262,0
270/299,5.91G,0.02971,0.01382,0,0.04354,50,640,0.6821,0.6293,0.6654,0.5429,0.04223,0.009267,0
271/299,5.86G,0.02979,0.01374,0,0.04353,41,640,0.6799,0.6329,0.6652,0.5429,0.04227,0.009284,0
272/299,5.85G,0.02974,0.01376,0,0.0435,47,640,0.6686,0.6408,0.6648,0.5418,0.04233,0.009302,0
273/299,5.91G,0.02961,0.01364,0,0.04326,44,640,0.659,0.6478,0.6641,0.5419,0.04237,0.009311,0
274/299,5.86G,0.02959,0.01365,0,0.04324,45,640,0.6858,0.6249,0.6644,0.5422,0.04236,0.009321,0
275/299,5.86G,0.02962,0.01371,0,0.04333,74,640,0.6925,0.6202,0.6647,0.5429,0.04234,0.00933,0
276/299,5.86G,0.02958,0.0137,0,0.04328,60,640,0.689,0.6232,0.665,0.5433,0.04235,0.009345,0
277/299,5.86G,0.02952,0.0136,0,0.04312,68,640,0.6987,0.6149,0.6642,0.5433,0.04231,0.009358,0
278/299,5.92G,0.02953,0.0136,0,0.04313,58,640,0.7026,0.6109,0.6637,0.5427,0.04234,0.009375,0
279/299,5.85G,0.02936,0.0135,0,0.04286,43,640,0.7233,0.597,0.6629,0.543,0.0424,0.009387,0
280/299,5.87G,0.02941,0.01357,0,0.04298,86,640,0.7221,0.5987,0.663,0.5426,0.04248,0.009393,0
281/299,5.87G,0.02931,0.01351,0,0.04282,51,640,0.6854,0.6261,0.6636,0.5436,0.04253,0.009399,0
282/299,5.86G,0.02935,0.01349,0,0.04284,42,640,0.6888,0.6227,0.6632,0.5427,0.04257,0.009413,0
283/299,5.86G,0.02924,0.01346,0,0.04269,46,640,0.6918,0.6181,0.6621,0.5417,0.04259,0.00943,0
284/299,5.92G,0.02919,0.01341,0,0.0426,30,640,0.6908,0.6222,0.6626,0.5415,0.04258,0.009437,0
285/299,5.86G,0.02913,0.01337,0,0.04251,52,640,0.6898,0.6221,0.6635,0.5421,0.04259,0.009444,0
286/299,5.92G,0.02911,0.01345,0,0.04256,70,640,0.6768,0.6351,0.6629,0.5419,0.04259,0.009454,0
287/299,5.87G,0.02909,0.01338,0,0.04247,61,640,0.6667,0.6439,0.6628,0.5415,0.04258,0.009465,0
288/299,5.86G,0.02903,0.01327,0,0.0423,77,640,0.6738,0.6376,0.6629,0.5412,0.04259,0.009474,0
289/299,5.86G,0.02896,0.01333,0,0.04228,37,640,0.669,0.6378,0.6619,0.5407,0.04262,0.009483,0
290/299,5.87G,0.02902,0.01331,0,0.04233,79,640,0.6626,0.6413,0.6618,0.5411,0.04267,0.009484,0
291/299,5.87G,0.02892,0.01325,0,0.04216,57,640,0.674,0.6312,0.6615,0.5413,0.0427,0.009496,0
292/299,5.92G,0.02886,0.01326,0,0.04212,51,640,0.6699,0.6356,0.6604,0.5406,0.04274,0.009513,0
293/299,5.87G,0.02884,0.01321,0,0.04205,74,640,0.674,0.6332,0.6611,0.54,0.0428,0.009521,0
294/299,5.87G,0.02878,0.01322,0,0.042,46,640,0.6715,0.6375,0.661,0.5396,0.04283,0.009522,0
295/299,5.91G,0.02877,0.01319,0,0.04196,46,640,0.6611,0.6464,0.6605,0.5391,0.04283,0.009531,0
296/299,5.86G,0.02869,0.01313,0,0.04182,35,640,0.6792,0.6322,0.6616,0.5396,0.04283,0.009532,0
297/299,5.91G,0.02872,0.01319,0,0.04191,98,640,0.701,0.6163,0.6619,0.5394,0.04282,0.009539,0
298/299,5.92G,0.0287,0.01315,0,0.04185,47,640,0.6962,0.6193,0.6637,0.5406,0.04284,0.009546,0
299/299,5.9G,0.02875,0.01319,0,0.04195,44,640,0.6892,0.6242,0.6642,0.5413,0.04285,0.009554,0
